country,advisor,model,candidate_id,selected_k,repeat,seed,split,mape,normalized_rmse,r,r2,kge
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,1,42,train,0.5793,55.5418,0.4831,0.2311,0.1835
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,1,42,test,0.8474,76.4448,0.1426,0.0012,-0.3096
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,2,1051,train,0.6523,63.5217,0.2157,-0.0057,-0.3441
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,2,1051,test,0.8857,72.8544,0.3323,0.0928,0.0302
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,3,2060,train,0.5832,56.0172,0.4717,0.2179,0.1562
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,3,2060,test,0.8623,76.3022,0.1455,0.0049,-0.3005
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,4,3069,train,0.5793,55.6064,0.4876,0.2293,0.1628
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,4,3069,test,0.8176,71.8305,0.3498,0.1181,0.0726
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,5,4078,train,0.7137,63.1062,0.2953,0.0074,-0.3064
MX,qwen_rag,transformer_flat,rag1_rag_historical_regime,60,5,4078,test,0.7901,72.1887,0.3336,0.1093,0.0757
